# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	234938
#@/user_id	719dad4c-c9d9-4b1c-b8ec-191ba8a2c940
dan shuo wu fang 	但說無妨	c=1 d=1.40151e-30 t=234932
dan tai 	单台	c=1 d=0.794534 t=234932
dan teng 	蛋疼	c=1 d=1.02438e-48 t=234932
dan ti 	單體	c=1 d=1 t=160745
dan wei 	單位	c=24 d=0.0119871 t=234932
dan wo 	但我	c=9 d=4.82237e-09 t=234932
dan wo jue de 	但我覺得	c=1 d=1 t=156639
dan wu 	耽誤	c=4 d=3.85927e-35 t=234932
dan xiang 	單項	c=1 d=4.02798e-10 t=234932
dan xiang shu ju liu 	單項數據流	c=1 d=4.04817e-09 t=234932
dan xin 	擔心	c=2 d=0.011109 t=234932
dan xuan 	單選	c=8 d=0.000221519 t=234932
dan xuan kuang 	單選框	c=3 d=3.3918e-16 t=234932
dan yan pi 	單眼皮	c=2 d=7.85933e-20 t=234932
dan ye 	但也	c=2 d=2.85173e-05 t=234932
dan ye 	單頁	c=1 d=7.28896e-16 t=234932
dan ye mian 	單頁面	c=1 d=1.00015e-178 t=234932
dan yuan 	單元	c=7 d=7.33673e-34 t=234932
dan yuan ge 	單元格	c=4 d=3.58419e-18 t=234932
dan yuan men 	单元门	c=1 d=1 t=216213
dan zhe 	但這	c=0 d=0.1 t=219060
dan zhe li 	但這裏	c=1 d=1 t=219061
dan zhi 	單隻	c=1 d=7.66299e-134 t=234932
dan zi 	單子	c=2 d=1.89287e-07 t=234932
dan zi 	膽子	c=1 d=8.55431e-105 t=234932
dang 	當	c=55 d=0.64158 t=234932
dang 	黨	c=4 d=2.62721e-99 t=234932
dang an 	檔案	c=211 d=0.784962 t=234932
dang an a 	檔案啊	c=1 d=1.71834e-16 t=234932
dang an gai shu 	檔案概述	c=1 d=2.1814e-29 t=234932
dang an shu 	檔案數	c=3 d=5.77441e-11 t=234932
dang bing 	當兵	c=3 d=1.86234e-170 t=234932
dang chang 	當場	c=2 d=7.21819e-137 t=234932
dang cheng 	當成	c=2 d=5.17786e-81 t=234932
dang chu 	當初	c=5 d=0.000315927 t=234932
dang dai 	當代	c=4 d=6.97445e-144 t=234932
dang di 	當地	c=1 d=2.70225e-48 t=234932
dang ge 	當個	c=4 d=9.8441e-22 t=234932
dang ji 	宕機	c=1 d=1.25702e-44 t=234932
dang le 	當了	c=1 d=1.63649e-30 t=234932
dang qi 	當期	c=1 d=1 t=132194
dang qian 	當前	c=228 d=0.000520385 t=234932
dang qing 	當清	c=1 d=1.11776e-45 t=234932
dang ran 	當然	c=6 d=1.45922e-28 t=234932
dang ri 	當日	c=14 d=4.86074e-14 t=234932
dang shi 	當時	c=65 d=0.000159259 t=234932
dang tian 	當天	c=12 d=0.0206508 t=234932
dang wo 	當我	c=5 d=2.25059e-14 t=234932
dang xia 	當下	c=2 d=2.28343e-08 t=234932
dang zhe 	當着	c=2 d=5.2649e-130 t=234932
dang zhen 	當真	c=0 d=3.593e-136 t=234932
dang zuo 	當作	c=4 d=1.25967e-10 t=234932
dang zuo shi 	當作是	c=1 d=1 t=141115
dao 	刀	c=9 d=3.07697e-17 t=234932
dao 	到	c=894 d=1.77063 t=234932
dao 	導	c=3 d=1 t=195026
dao 	島	c=6 d=1.14696e-83 t=234932
dao 	道	c=3 d=1 t=195023
dao ban 	盜版	c=6 d=9.17233e-14 t=234932
dao bei shui 	倒杯水	c=1 d=4.24794e-105 t=234932
dao bi 	倒閉	c=9 d=0.00304276 t=234932
dao bu ji 	到不急	c=1 d=1.0365e-10 t=234932
dao che 	倒車	c=2 d=6.78672e-29 t=234932
dao chu 	到處	c=1 d=8.29954e-161 t=234932
dao chu 	導出	c=58 d=0.790571 t=234932
dao cu 	倒数	c=1 d=1 t=198316
dao di 	到底	c=8 d=9.03394e-41 t=234932
dao di shei a 	到底誰啊	c=1 d=9.93119e-08 t=234932
dao dian le 	到點了	c=1 d=2.44436e-162 t=234932
dao gong si 	到公司	c=1 d=1 t=193771
dao gu 	叨咕	c=2 d=3.95184e-169 t=234932
dao gua 	倒掛	c=1 d=9.19607e-15 t=234932
dao hang 	導航	c=5 d=4.34692e-13 t=234932
dao hang lan 	导航栏	c=2 d=1.56235e-14 t=234932
dao hang ye 	導航頁	c=1 d=1 t=188275
dao hao 	盜號	c=1 d=2.29068e-104 t=234932
dao huo 	到貨	c=1 d=8.74013e-05 t=234932
dao ji shi 	倒計時	c=3 d=1.05235e-12 t=234932
dao jia 	到家	c=6 d=1.13392e-08 t=234932
dao lai 	到來	c=0 d=7.84178e-171 t=234932
dao le 	到了	c=9 d=0.0112037 t=234932
dao le mei 	倒了黴	c=1 d=1 t=174391
dao li 	倒立	c=1 d=1.16208e-120 t=234932
dao li 	道理	c=5 d=1.29534e-15 t=234932
dao lu 	道路	c=1 d=1 t=190874
dao ma 	刀抹	c=1 d=2.58345e-166 t=234932
dao ming nian 	到明年	c=1 d=2.67419e-131 t=234932
dao na 	到哪	c=2 d=3.45198e-17 t=234932
dao ni 	到你	c=1 d=2.48308e-141 t=234932
dao qi 	到期	c=7 d=8.1773e-16 t=234932
dao qian 	道歉	c=1 d=9.03673e-74 t=234932
dao ru 	導入	c=25 d=2.74084e-09 t=234932
dao ru mo xing 	導入模型	c=1 d=8.55167e-72 t=234932
dao shi 	倒是	c=11 d=7.08944e-13 t=234932
dao shi hou 	到時候	c=4 d=4.08747e-05 t=234932
dao shou 	到手	c=2 d=8.67704e-08 t=234932
dao shu 	倒數	c=3 d=2.3688e-28 t=234932
dao shu ju 	導數據	c=1 d=1 t=199794
dao wei 	到位	c=2 d=7.22896e-07 t=234932
dao wo 	到我	c=2 d=8.82468e-30 t=234932
dao xian zai 	到現在	c=6 d=3.28698e-29 t=234932
dao xu 	倒序	c=4 d=3.13033e-93 t=234932
dao yan 	導演	c=1 d=7.70346e-49 t=234932
dao ye bu shi 	倒也不是	c=1 d=1 t=135203
dao yi ge 	到一個	c=1 d=1.16421e-24 t=234932
dao yu 	島嶼	c=1 d=3.84865e-32 t=234932
dao zhang 	到賬	c=1 d=5.93389e-08 t=234932
dao zhe kuai 	到這塊	c=1 d=1 t=131063
dao zhi 	導致	c=43 d=1.83811e-11 t=234932
dao zhi de 	導致的	c=1 d=1 t=154656
dao zi 	刀子	c=1 d=1 t=221681
de 	得	c=17 d=9.23745e-09 t=234932
de 	的	c=8441 d=10.1419 t=234932
de bu dao 	得不到	c=1 d=1 t=142623
de bu hao 	得不好	c=1 d=3.06694e-08 t=234932
de chu 	得出	c=1 d=1.02389e-13 t=234932
de dao 	得到	c=1 d=2.37824e-16 t=234932
de le ba 	得了吧	c=1 d=1 t=176442
de mo 	地膜	c=1 d=7.74998e-61 t=234932
de qi 	得起	c=1 d=8.74226e-96 t=234932
de yi zhi 	德意志	c=1 d=1.88011e-45 t=234932
de yu 	德語	c=1 d=1 t=209177
de zhou 	德州	c=3 d=2.98506 t=229320
de zui 	得罪	c=1 d=1.01706e-140 t=234932
dei 	得	c=178 d=0.381999 t=234932
dei 	𢔶	c=1 d=1 t=159008
dei kan 	得看	c=1 d=1 t=227154
dei shi 	得是	c=1 d=0.000194515 t=234932
dei xia zhou yi 	得下週一	c=1 d=1 t=140766
dei xu yao 	得需要	c=1 d=1 t=204471
dei yong 	得用	c=4 d=3.64765e-48 t=234932
dei you 	得有	c=2 d=8.95813e-177 t=234932
dei you ge 	得有個	c=1 d=1 t=202126
dei zhao 	得找	c=2 d=1 t=172998
deng 	燈	c=11 d=0.125556 t=234932
deng 	登	c=12 d=8.5773e-105 t=234932
deng 	等	c=177 d=2.40422 t=234932
deng bei jing 	等北京	c=1 d=1 t=143714
deng bu dao 	等不到	c=1 d=4.23378e-07 t=234932
deng bu shang 	登不上	c=1 d=5.30572e-162 t=234932
deng bu shu 	等部署	c=1 d=1 t=208618
deng che 	等車	c=1 d=3.36219e-148 t=234932
deng chu 	登出	c=35 d=5.86345e-05 t=234932
deng dai 	等待	c=14 d=9.07497e-06 t=234932
deng dao 	等到	c=1 d=1.35945e-142 t=234932
deng deng 	等等	c=5 d=5.04503e-40 t=234932
deng ge 	等個	c=8 d=0.000226778 t=234932
deng hou duan 	等後端	c=1 d=1.55241e-174 t=234932
deng hui 	燈會	c=4 d=1.07693e-19 t=234932
deng hui 	等會	c=4 d=0.000103597 t=234932
deng ji 	等級	c=9 d=4.63407e-11 t=234932
deng jin qu 	等進去	c=1 d=3.9434e-24 t=234932
deng ken 	鄧肯	c=1 d=1 t=168212
deng lian tiao 	等聯調	c=1 d=1 t=209890
deng lu 	登錄	c=610 d=2.4241 t=234932
deng lu ye 	登錄頁	c=26 d=0.00540733 t=234932
deng lu ye mian 	登錄頁面	c=1 d=1 t=195676
deng ni 	等你	c=15 d=0.585669 t=234932
deng ni men 	等你們	c=1 d=1 t=162216
deng ru 	登入	c=1 d=1 t=232813
deng ta 	等他	c=4 d=7.88932e-06 t=234932
deng tong yu 	等同於	c=1 d=5.84456e-06 t=234932
deng wai mai 	等外賣	c=1 d=1 t=152269
deng wen dang 	等文檔	c=1 d=1 t=142477
deng wen ti 	等問題	c=1 d=1.2454e-23 t=234932
deng wo 	等我	c=23 d=0.377192 t=234932
deng wo hui qu 	等我回去	c=1 d=7.71371e-94 t=234932
deng xia 	等下	c=23 d=3.63588e-10 t=234932
deng xia ban 	等下班	c=1 d=2.20049e-102 t=234932
deng yi ge 	等一個	c=1 d=1 t=141654
deng yi hou 	等以後	c=1 d=3.75238e-175 t=234932
deng yi hui 	等一會	c=2 d=2.38846e-37 t=234932
deng yi xia 	等一下	c=4 d=1.31555e-13 t=234932
deng yu 	等於	c=27 d=1.40022e-13 t=234932
deng zhe 	等着	c=3 d=6.87033e-26 t=234932
deng zhi 	等值	c=1 d=1 t=162184
di 	低	c=28 d=6.63876e-05 t=234932
di 	地	c=7 d=0.19205 t=234932
di 	帝	c=1 d=1.77605e-81 t=234932
di 	底	c=4 d=1.35917e-22 t=234932
di 	抵	c=2 d=1.37391e-141 t=234932
di 	滴	c=2 d=6.3227e-170 t=234932
di 	第	c=8 d=1.45722e-18 t=234932
di 	蒂	c=1 d=0.0156858 t=234932
di 	迪	c=13 d=4.58836e-87 t=234932
di ban 	地板	c=0 d=0.1 t=214060
di ban ben 	低版本	c=1 d=1 t=175925
di bao tian 	地包天	c=2 d=1.99501 t=221290
di bu 	底部	c=1 d=1.32035e-34 t=234932
di ceng 	底層	c=6 d=5.82135e-18 t=234932
di dai ma 	低代碼	c=61 d=1.91851 t=229534
di di 	弟弟	c=23 d=8.00856e-06 t=234932
di di 	滴滴	c=14 d=1.82144e-25 t=234932
di di 	迪迪	c=3 d=1 t=191664
di dian 	地點	c=7 d=0.141564 t=234932
di diao 	低調	c=1 d=1.07675e-17 t=234932
di duan 	低端	c=1 d=3.22278e-91 t=234932
di er 	第二	c=7 d=0.355703 t=234932
di er ceng 	第二層	c=1 d=1.04461e-131 t=234932
di er ci 	第二次	c=4 d=9.59879e-78 t=234932
di er ge 	第二個	c=12 d=1.3814e-07 t=234932
di er ji 	第二季	c=3 d=1.45598e-08 t=234932
di er ke 	第二顆	c=1 d=2.17586e-146 t=234932
di er lie 	第二列	c=1 d=1 t=222047
di er qi 	第二期	c=1 d=5.54727e-127 t=234932
di er tian 	第二天	c=7 d=1.16002e-11 t=234932
di er ye 	第二頁	c=1 d=8.28341e-50 t=234932
di er zhang 	第二章	c=1 d=2.1608e-35 t=234932
di er zhong 	第二種	c=1 d=9.41582e-175 t=234932
di fang 	地方	c=166 d=0.0625499 t=234932
di fu ni 	蒂芙尼	c=1 d=1.28858e-71 t=234932
di ge 	低格	c=2 d=1.99501 t=222979
di gua 	地瓜	c=0 d=0.1 t=215448
di gui 	遞歸	c=27 d=8.86754e-05 t=234932
di ji 	低級	c=2 d=7.09789e-27 t=234932
di ji qi 	第幾期	c=1 d=1.59142e-25 t=234932
di kai 	低開	c=1 d=1 t=130268
di kang li 	抵抗力	c=2 d=5.2077e-31 t=234932
di ke 	迪可	c=1 d=1 t=155658
di kou 	抵扣	c=5 d=2.0783e-15 t=234932
di ku 	底褲	c=1 d=1 t=188896
di lao 	地牢	c=0 d=0.1 t=179077
di li 	地理	c=1 d=2.65704e-26 t=234932
di liu 	第六	c=0 d=1.06448e-89 t=234932
di liu hang 	第六行	c=1 d=1.06982e-88 t=234932
di liu ji 	第六季	c=4 d=1.2254e-09 t=234932
di mi 	低迷	c=1 d=1 t=142522
di mian 	地面	c=1 d=4.51431e-144 t=234932
di ming 	地名	c=1 d=1.10199e-113 t=234932
di pai 	底牌	c=1 d=1 t=209451
di pu 	地鋪	c=1 d=2.12589e-108 t=234932
di qiu 	地球	c=1 d=1 t=187891
di qu 	地區	c=7 d=1.09057e-20 t=234932
di ren 	敵人	c=1 d=1 t=162404
di san bu 	第三步	c=1 d=1 t=184907
di san ci 	第三次	c=1 d=1.35037e-122 t=234932
di san fang 	第三方	c=28 d=0.355943 t=234932
di san ge 	第三個	c=2 d=5.29884e-88 t=234932
di san ji 	第三季	c=1 d=1 t=135341
di se 	底色	c=1 d=1 t=211640
di shang 	地上	c=2 d=1.47699e-147 t=234932
di shi 	的是	c=1 d=1 t=146050
di shi ni 	迪士尼	c=93 d=1.12185 t=233321
di si ai 	第四愛	c=1 d=0.00162866 t=234932
di si ge 	第四個	c=1 d=1 t=160060
di si ji 	第四季	c=1 d=9.35512e-99 t=234932
di tian 	地天	c=1 d=1 t=210596
di tie 	地鐵	c=15 d=2.99794e-05 t=234932
di tu 	地圖	c=44 d=0.609607 t=234932
di tu 	底圖	c=1 d=4.43092e-13 t=234932
di wei 	低位	c=2 d=6.47863e-100 t=234932
di wu dai 	第五代	c=0 d=3.31662e-18 t=234932
di wu dai wen wen 	第五代問問	c=1 d=3.33325e-17 t=234932
di xi 	低吸	c=1 d=1 t=216806
di xia 	地下	c=4 d=8.64112e-18 t=234932
di xiao 	抵消	c=1 d=0.000352662 t=234932
di yan yao 	滴眼藥	c=0 d=2.17926e-136 t=234932
di yan yao shui 	滴眼藥水	c=1 d=2.19019e-135 t=234932
di yan ye 	滴眼液	c=3 d=6.53816e-33 t=234932
di yi 	第一	c=18 d=1.39865e-06 t=234932
di yi ban 	第一版	c=1 d=1.03168e-14 t=234932
di yi bu 	第一部	c=1 d=1.67599e-134 t=234932
di yi ce 	第一冊	c=1 d=1 t=137383
di yi ceng 	第一層	c=4 d=0.125556 t=234932
di yi ci 	第一次	c=19 d=0.219808 t=234932
di yi fang 	第一方	c=7 d=5.93528e-130 t=234932
di yi ge 	第一個	c=49 d=0.0275983 t=234932
di yi ge yue 	第一個月	c=1 d=8.01102e-39 t=234932
di yi lie 	第一列	c=1 d=1 t=222044
di yi qi 	第一期	c=1 d=1 t=127957
di yi ren 	第一任	c=1 d=1.26191e-119 t=234932
di yi ren cheng 	第一人稱	c=1 d=2.07234e-102 t=234932
di yi shi jian 	第一時間	c=1 d=1 t=177380
di yi tiao 	第一條	c=4 d=7.59394e-57 t=234932
di yi wei 	第一位	c=2 d=3.87202e-15 t=234932
di yi zhang 	第一張	c=2 d=0.00207043 t=234932
di yi zhong 	第一種	c=2 d=6.27326e-74 t=234932
di yu 	低於	c=13 d=0.00104891 t=234932
di yu 	地域	c=3 d=1.19846e-172 t=234932
di yu yu qi 	低於預期	c=3 d=1.03936 t=192774
di zeng 	遞增	c=3 d=0.797078 t=234932
di zhen 	地震	c=2 d=1.08927e-06 t=234932
di zhi 	地址	c=227 d=0.00244294 t=234932
di zhi 	抵制	c=3 d=1.58047e-32 t=234932
di zhi jiu ke yi 	地址就可以	c=1 d=1 t=145496
di zhu jia 	地主家	c=1 d=1 t=189417
di zi 	笛子	c=1 d=1 t=216321
dia 	嗲	c=1 d=1 t=210738
dia ma 	嗲嗎	c=2 d=1.27849e-09 t=234932
dian 	丶	c=2 d=6.27392e-12 t=234932
dian 	店	c=8 d=6.24026e-12 t=234932
dian 	電	c=5 d=0.433874 t=234932
dian 	顛	c=1 d=1 t=154493
dian 	點	c=525 d=1.22085 t=234932
dian bei 	墊背	c=0 d=2.23662e-30 t=234932
dian chi 	電池	c=9 d=0.00118661 t=234932
dian ci 	點此	c=1 d=2.96602e-173 t=234932
dian cuo 	點錯	c=1 d=1 t=199685
dian dao 	點到	c=1 d=4.18412e-74 t=234932
dian dian 	點點	c=2 d=1.97402e-89 t=234932
dian dong 	電動	c=3 d=1.31779e-70 t=234932
dian du 	電鍍	c=1 d=1 t=207272
dian fan guo 	電飯鍋	c=1 d=1.70003e-37 t=234932
dian fei 	電費	c=2 d=0.000777055 t=234932
dian feng 	巔峯	c=1 d=2.35298e-08 t=234932
dian ge 	點個	c=4 d=1.89185e-30 t=234932
dian gun 	電棍	c=1 d=1.90366e-15 t=234932
dian hu 	殿虎	c=121 d=0.840389 t=234932
dian hua 	電話	c=19 d=0.120032 t=234932
dian huo 	點火	c=1 d=1 t=154492
dian ji 	電機	c=1 d=1.15644e-151 t=234932
dian ji 	點擊	c=95 d=0.116484 t=234932
dian ji lv 	點擊率	c=2 d=3.61563e-173 t=234932
dian ji qu 	點擊去	c=2 d=3.48904e-25 t=234932
dian jie zhi 	電解質	c=1 d=1 t=220998
dian jin qu 	點進去	c=8 d=1.55458e-13 t=234932
dian jing 	電競	c=2 d=5.41288e-153 t=234932
dian ju 	電鋸	c=1 d=1 t=213796
dian ju ren 	點舉人	c=1 d=1 t=213198
dian ka 	點卡	c=0 d=7.8021e-82 t=234932
dian kai 	點開	c=9 d=2.42571e-05 t=234932
dian kan 	點勘	c=1 d=1 t=133088
dian le 	點了	c=0 d=1.17471e-13 t=234932
dian le ge 	點了個	c=1 d=1.1806e-12 t=234932
dian liang 	電量	c=4 d=0.00264036 t=234932
dian liang 	點亮	c=1 d=1.84464e-115 t=234932
dian liu sheng 	電流聲	c=1 d=1.69219e-12 t=234932
dian ma 	電碼	c=1 d=1 t=218378
dian ming 	點名	c=1 d=2.64244e-20 t=234932
dian nan 	滇南	c=1 d=0.000330468 t=234932
dian nao 	電腦	c=98 d=0.337644 t=234932
dian qi 	電器	c=0 d=5.13732e-19 t=234932
dian re tan 	電熱毯	c=1 d=1 t=150785
dian rong 	電容	c=0 d=0.1 t=127381
dian shang 	店商	c=1 d=8.81125e-159 t=234932
dian shang 	電商	c=4 d=1.63129e-157 t=234932
dian shi 	電視	c=13 d=1.53194e-07 t=234932
dian shi he zi 	電視盒子	c=1 d=1 t=131728
dian shi ju 	電視劇	c=1 d=3.05372e-16 t=234932
dian ti 	電梯	c=1 d=1.37663e-172 t=234932
dian wai mai 	點外賣	c=5 d=7.16435e-19 t=234932
dian wan 	點完	c=9 d=1 t=221810
dian wei 	點位	c=16 d=8.06527e-10 t=234932
dian wu 	玷污	c=2 d=1.99501 t=197243
dian xin 	電信	c=1 d=1.97146e-15 t=234932
dian yi 	電椅	c=1 d=1 t=176547
dian yi ge 	點一個	c=1 d=1 t=176589
dian ying 	電影	c=10 d=0.00193045 t=234932
dian yuan 	電源	c=16 d=4.67888e-27 t=234932
dian yun xing 	點運行	c=2 d=1.66174e-51 t=234932
dian zan 	點贊	c=1 d=3.40373e-116 t=234932
dian zhe ge 	點這個	c=3 d=1.8295e-42 t=234932
dian zhe li 	點這裏	c=1 d=3.65538e-161 t=234932
dian zhi qian 	點之前	c=1 d=3.4938e-41 t=234932
dian zhong 	點鐘	c=1 d=1 t=186923
dian zi 	電子	c=5 d=0.0117371 t=234932
dian zi ban 	電子版	c=2 d=4.72547e-123 t=234932
dian zi jing ji 	電子競技	c=1 d=1 t=152459
dian zi yin yue 	電子音樂	c=1 d=1 t=147831
diao 	吊	c=3 d=6.23348e-58 t=234932
diao 	屌	c=2 d=0.00211225 t=234932
diao 	掉	c=139 d=0.242067 t=234932
diao 	調	c=25 d=9.05145e-05 t=234932
diao bu tiao 	調不調	c=1 d=4.97161e-44 t=234932
diao cha 	調查	c=2 d=1.12554e-09 t=234932
diao chu 	掉出	c=0 d=3.32125e-05 t=234932
diao chu qu 	掉出去	c=1 d=0.00033379 t=234932
diao da 	吊打	c=2 d=1.24409e-40 t=234932
diao du 	調度	c=1 d=1 t=142066
diao jie kou 	掉接口	c=1 d=1.20028e-30 t=234932
diao le xia lai 	掉了下來	c=1 d=6.39693e-39 t=234932
diao luo 	掉落	c=1 d=4.61679e-114 t=234932
diao qi lai 	吊起來	c=1 d=9.57502e-137 t=234932
diao si 	屌絲	c=1 d=0.798516 t=234932
diao tou fa 	掉頭髮	c=1 d=2.81178e-133 t=234932
diao xia lai 	掉下來	c=1 d=1 t=138699
diao xian 	掉線	c=1 d=1 t=183118
diao yan 	調研	c=3 d=1.01543e-33 t=234932
diao yong 	調用	c=231 d=1.29289 t=234932
diao yu 	釣魚	c=3 d=1.25079e-15 t=234932
diao zhe 	叼着	c=0 d=0.1 t=208585
diao zhe wei kou 	叼着胃口	c=1 d=1 t=208586
diao zhen 	掉幀	c=1 d=1 t=193472
die 	爹	c=1 d=0.000761668 t=234932
die 	跌	c=43 d=0.00096344 t=234932
die dai 	迭代	c=13 d=6.284e-42 t=234932
die fu 	跌幅	c=1 d=1.08595e-117 t=234932
die jia 	疊加	c=7 d=0.600496 t=234932
die le 	疊了	c=0 d=0.1 t=140916
die le 	跌了	c=2 d=1.47408e-65 t=234932
die le yi fu 	疊了衣服	c=1 d=1 t=140917
die ma 	爹媽	c=1 d=3.36975e-145 t=234932
die ting 	跌停	c=15 d=1.39473e-17 t=234932
die ting ban 	跌停板	c=1 d=1 t=207946
die wu ke die 	跌无可跌	c=1 d=2.15786e-19 t=234932
ding 	丁	c=9 d=1.76606e-07 t=234932
ding 	定	c=29 d=0.00051312 t=234932
ding 	盯	c=1 d=2.12546e-135 t=234932
ding 	腚	c=1 d=6.29827e-62 t=234932
ding 	訂	c=62 d=0.000510709 t=234932
ding 	頂	c=4 d=4.77086e-22 t=234932
ding 	鼎	c=2 d=1.01777 t=187526
ding ban 	頂板	c=1 d=1 t=211684
ding bu 	頂部	c=8 d=0.254503 t=234932
ding can 	訂餐	c=1 d=6.19396e-42 t=234932
ding ceng 	頂層	c=2 d=1 t=215398
ding chun 	定春	c=1 d=1.15404e-09 t=234932
ding cuo 	訂錯	c=1 d=1 t=197990
ding dan 	訂單	c=13 d=5.91515e-50 t=234932
ding dan shu 	订单数	c=4 d=1.63786 t=212460
ding ding 	釘釘	c=5 d=8.27663e-11 t=234932
ding ding ding ding 	頂頂頂頂	c=0 d=1.46682e-08 t=234932
ding ding ding ding dui dui dui 	頂頂頂頂對對對	c=1 d=1.47417e-07 t=234932
ding duo 	頂多	c=4 d=3.69208e-14 t=234932
ding ge 	訂個	c=4 d=1.1663e-08 t=234932
ding hao 	訂好	c=3 d=2.28142e-27 t=234932
ding hao 	鼎好	c=1 d=1.45149e-148 t=234932
ding jin 	定金	c=1 d=1.86832e-118 t=234932
ding li 	定理	c=1 d=1.09006e-132 t=234932
ding lin 	丁林	c=9 d=0.025563 t=234932
ding qi 	定期	c=19 d=1.95019e-05 t=234932
ding shi 	定時	c=9 d=4.93085e-06 t=234932
ding tou 	定投	c=6 d=0.000478709 t=234932
ding wai mai 	定外賣	c=1 d=1.22941e-18 t=234932
ding wei 	定位	c=32 d=0.186049 t=234932
ding xia lai 	定下來	c=5 d=2.14491e-07 t=234932
ding xiang 	定向	c=0 d=1.66756e-17 t=234932
ding yi 	定義	c=50 d=0.318224 t=234932
ding yi ge 	定一個	c=1 d=1.00813e-07 t=234932
ding yue 	訂閱	c=19 d=1.96564e-39 t=234932
ding zai 	定在	c=2 d=1.37947e-20 t=234932
ding zhe 	盯着	c=1 d=2.72671e-07 t=234932
ding zhi 	定製	c=89 d=0.909409 t=234932
ding zhi 	訂製	c=1 d=5.6865e-07 t=234932
ding zhi hua 	定製化	c=43 d=0.198628 t=234932
ding zuo 	定做	c=1 d=1 t=186112
diu 	丟	c=13 d=0.0188734 t=234932
diu diao 	丟掉	c=1 d=1 t=196336
diu diu 	丟丟	c=1 d=1.23205e-102 t=234932
diu le 	丟了	c=3 d=2.34124e-08 t=234932
diu qi 	丟棄	c=2 d=1 t=222250
diu ren 	丟人	c=1 d=2.22829e-132 t=234932
diu shi 	丟失	c=29 d=5.62375 t=234932
dong 	冬	c=43 d=0.000251194 t=234932
dong 	凍	c=1 d=1.60803e-147 t=234932
dong 	動	c=25 d=0.00923273 t=234932
dong 	懂	c=77 d=0.0150176 t=234932
dong 	東	c=17 d=0.00793224 t=234932
dong 	棟	c=6 d=2.04856e-21 t=234932
dong 	董	c=1 d=1 t=157772
dong bai 	东百	c=1 d=1 t=198569
dong bei 	東北	c=2 d=2.4306e-125 t=234932
dong bei ren 	東北人	c=1 d=2.79585e-125 t=234932
dong bu dong 	懂不懂	c=1 d=4.5969e-122 t=234932
dong bu le 	動不了	c=1 d=0.0175975 t=234932
dong cha 	洞察	c=6 d=7.94151e-07 t=234932
dong ci 	動詞	c=5 d=3.80165 t=203440
dong fang 	東方	c=9 d=1.73054e-11 t=234932
dong gan 	冻干	c=1 d=1 t=137988
dong gan mao 	凍感冒	c=3 d=1.15248e-140 t=234932
dong guo 	動過	c=1 d=1.00762e-148 t=234932
dong hai an 	東海岸	c=1 d=1 t=130722
dong hang 	東航	c=2 d=4.40214e-130 t=234932
dong hua 	動畫	c=9 d=0.496585 t=234932
dong jia 	東家	c=1 d=4.5763e-128 t=234932
dong jie 	凍結	c=5 d=5.87069e-40 t=234932
dong jing 	東京	c=2 d=4.68448e-50 t=234932
dong le 	懂了	c=10 d=1.14857e-06 t=234932
dong man 	動漫	c=18 d=0.0232994 t=234932
dong nan ya 	東南亞	c=1 d=3.44086e-126 t=234932
dong peng 	東鵬	c=1 d=1.3445e-12 t=234932
dong sen 	动森	c=1 d=8.71969e-95 t=234932
dong shi 	懂事	c=1 d=5.11207e-107 t=234932
dong shi 	董事	c=4 d=7.64005e-41 t=234932
dong shi zhang 	董事長	c=1 d=1.55066e-102 t=234932
dong shou 	動手	c=1 d=3.53398e-146 t=234932
dong si le 	凍死了	c=1 d=1 t=126737
dong si wo 	凍死我	c=1 d=1 t=126742
dong tai 	動態	c=108 d=0.23002 t=234932
dong tai li 	動態裏	c=1 d=1 t=129881
dong tian 	冬天	c=8 d=1.76414e-68 t=234932
dong xi 	東西	c=127 d=0.956633 t=234932
dong ya 	東亞	c=1 d=1 t=204354
dong yao 	動搖	c=1 d=1 t=140926
dong yi 	動易	c=3 d=1.58623e-16 t=234932
dong zhe 	凍着	c=1 d=0.00224287 t=234932
dong zhi kuai le 	冬至快樂	c=1 d=1.09236e-98 t=234932
dong zi 	东子	c=2 d=1 t=203328
dong zuo 	動作	c=5 d=3.61339 t=203412
dou 	抖	c=9 d=3.89493e-83 t=234932
dou 	豆	c=10 d=0.000407691 t=234932
dou 	逗	c=4 d=1.61048e-18 t=234932
dou 	都	c=848 d=1.27707 t=234932
dou 	鬥	c=1 d=2.19324e-122 t=234932
dou ban 	豆瓣	c=10 d=7.14099e-10 t=234932
dou bao 	豆包	c=3 d=1.34381e-06 t=234932
dou bi 	都比	c=3 d=2.24592e-19 t=234932
dou bi jiao 	都比較	c=1 d=1 t=194691
dou bu 	都不	c=1 d=2.91836e-13 t=234932
dou bu da 	都不大	c=1 d=8.10565e-177 t=234932
dou bu gei ni 	都不給你	c=1 d=2.93299e-12 t=234932
dou bu hao shi 	都不好使	c=1 d=2.99214e-41 t=234932
dou bu hui 	都不會	c=2 d=0.000302025 t=234932
dou bu rang hui qu 	都不讓回去	c=1 d=1 t=161769
dou bu rong yi 	都不容易	c=1 d=2.0608e-07 t=234932
dou bu shi 	都不是	c=3 d=2.44551e-50 t=234932
